material_name,date,storage,next_day_storage
SC55,2023-09-02,19,19.0
SC55,2023-09-03,19,21.0
SC55,2023-09-04,21,19.0
SC55,2023-09-05,19,20.0
SC55,2023-09-06,20,21.0
SC55,2023-09-07,21,19.0
SC55,2023-09-08,19,18.0
SC55,2023-09-09,18,17.0
SC55,2023-09-10,17,18.0
SC55,2023-09-11,18,18.0
SC55,2023-09-12,18,17.0
SC55,2023-09-13,17,17.0
SC55,2023-09-14,17,18.0
SC55,2023-09-15,18,17.0
SC55,2023-09-16,17,16.0
SC55,2023-09-17,16,17.0
SC55,2023-09-18,17,17.0
SC55,2023-09-19,17,17.0
SC55,2023-09-20,17,16.0
SC55,2023-09-21,16,16.0
SC55,2023-09-22,16,16.0
SC55,2023-09-23,16,16.0
SC55,2023-09-24,16,18.0
SC55,2023-09-25,18,18.0
SC55,2023-09-26,18,16.0
SC55,2023-09-27,16,14.0
SC55,2023-09-28,14,14.0
SC55,2023-09-29,14,15.0
SC55,2023-09-30,15,14.0
SC55,2023-10-01,14,13.0
SC55,2023-10-02,13,13.0
SC55,2023-10-03,13,14.0
SC55,2023-10-04,14,15.0
SC55,2023-10-05,15,16.0
SC55,2023-10-06,16,18.0
SC55,2023-10-07,18,17.0
SC55,2023-10-08,17,17.0
SC55,2023-10-09,17,16.0
SC55,2023-10-10,16,16.0
SC55,2023-10-11,16,16.0
SC55,2023-10-12,16,16.0
SC55,2023-10-13,16,16.0
SC55,2023-10-14,16,15.0
SC55,2023-10-15,15,16.0
SC55,2023-10-16,16,16.0
SC55,2023-10-17,16,16.0
SC55,2023-10-18,16,15.0
SC55,2023-10-19,15,21.0
SC55,2023-10-20,21,15.0
SC55,2023-10-21,15,14.0
SC55,2023-10-22,14,15.0
SC55,2023-10-23,15,44.0
SC55,2023-10-24,44,29.0
SC55,2023-10-25,29,22.0
SC55,2023-10-26,22,24.0
SC55,2023-10-27,24,20.0
SC55,2023-10-28,20,19.0
SC55,2023-10-29,19,21.0
SC55,2023-10-30,21,19.0
SC55,2023-10-31,19,59.0
SC55,2023-11-01,59,27.0
SC55,2023-11-02,27,22.0
SC55,2023-11-03,22,23.0
SC55,2023-11-04,23,20.0
SC55,2023-11-05,20,20.0
SC55,2023-11-06,20,24.0
SC55,2023-11-07,24,21.0
SC55,2023-11-08,21,21.0
SC55,2023-11-09,21,21.0
SC55,2023-11-10,21,69.0
SC55,2023-11-11,69,44.0
SC55,2023-11-12,44,23.0
SC55,2023-11-13,23,20.0
SC55,2023-11-14,20,18.0
SC55,2023-11-15,18,19.0
SC55,2023-11-16,19,19.0
SC55,2023-11-17,19,18.0
SC55,2023-11-18,18,17.0
SC55,2023-11-19,17,17.0
SC55,2023-11-20,17,16.0
SC55,2023-11-21,16,15.0
SC55,2023-11-22,15,15.0
SC55,2023-11-23,15,15.0
SC55,2023-11-24,15,15.0
SC55,2023-11-25,15,14.0
SC55,2023-11-26,14,16.0
SC55,2023-11-27,16,15.0
SC55,2023-11-28,15,15.0
SC55,2023-11-29,15,16.0
SC55,2023-11-30,16,
SC56,2023-08-01,10,9.0
SC56,2023-08-02,9,8.0
SC56,2023-08-03,8,7.0
SC56,2023-08-04,7,7.0
SC56,2023-08-05,7,6.0
SC56,2023-08-06,6,6.0
SC56,2023-08-07,6,7.0
SC56,2023-08-08,7,8.0
SC56,2023-08-09,8,7.0
SC56,2023-08-10,7,9.0
SC56,2023-08-11,9,7.0
SC56,2023-08-12,7,6.0
SC56,2023-08-13,6,6.0
SC56,2023-08-14,6,7.0
SC56,2023-08-15,7,7.0
SC56,2023-08-16,7,6.0
SC56,2023-08-17,6,11.0
SC56,2023-08-18,11,9.0
SC56,2023-08-19,9,7.0
SC56,2023-08-20,7,9.0
SC56,2023-08-21,9,7.0
SC56,2023-08-22,7,7.0
SC56,2023-08-23,7,7.0
SC56,2023-08-24,7,8.0
SC56,2023-08-25,8,7.0
SC56,2023-08-26,7,11.0
SC56,2023-08-27,11,7.0
SC56,2023-08-28,7,7.0
SC56,2023-08-29,7,8.0
SC56,2023-08-30,8,9.0
SC56,2023-08-31,9,19.0
SC56,2023-09-01,19,11.0
SC56,2023-09-02,11,8.0
SC56,2023-09-03,8,14.0
SC56,2023-09-04,14,8.0
SC56,2023-09-05,8,11.0
SC56,2023-09-06,11,17.0
SC56,2023-09-07,17,10.0
SC56,2023-09-08,10,9.0
SC56,2023-09-09,9,7.0
SC56,2023-09-10,7,7.0
SC56,2023-09-11,7,10.0
SC56,2023-09-12,10,12.0
SC56,2023-09-13,12,10.0
SC56,2023-09-14,10,8.0
SC56,2023-09-15,8,8.0
SC56,2023-09-16,8,8.0
SC56,2023-09-17,8,9.0
SC56,2023-09-18,9,9.0
SC56,2023-09-19,9,10.0
SC56,2023-09-20,10,10.0
SC56,2023-09-21,10,9.0
SC56,2023-09-22,9,10.0
SC56,2023-09-23,10,9.0
SC56,2023-09-24,9,9.0
SC56,2023-09-25,9,11.0
SC56,2023-09-26,11,10.0
SC56,2023-09-27,10,7.0
SC56,2023-09-28,7,7.0
SC56,2023-09-29,7,6.0
SC56,2023-09-30,6,6.0
SC56,2023-10-01,6,5.0
SC56,2023-10-02,5,6.0
SC56,2023-10-03,6,6.0
SC56,2023-10-04,6,7.0
SC56,2023-10-05,7,7.0
SC56,2023-10-06,7,7.0
SC56,2023-10-07,7,7.0
SC56,2023-10-08,7,8.0
SC56,2023-10-09,8,7.0
SC56,2023-10-10,7,7.0
SC56,2023-10-11,7,7.0
SC56,2023-10-12,7,7.0
SC56,2023-10-13,7,7.0
SC56,2023-10-14,7,7.0
SC56,2023-10-15,7,7.0
SC56,2023-10-16,7,6.0
SC56,2023-10-17,6,7.0
SC56,2023-10-18,7,9.0
SC56,2023-10-19,9,8.0
SC56,2023-10-20,8,7.0
SC56,2023-10-21,7,6.0
SC56,2023-10-22,6,12.0
SC56,2023-10-23,12,20.0
SC56,2023-10-24,20,11.0
SC56,2023-10-25,11,10.0
SC56,2023-10-26,10,10.0
SC56,2023-10-27,10,8.0
SC56,2023-10-28,8,9.0
SC56,2023-10-29,9,9.0
SC56,2023-10-30,9,14.0
SC56,2023-10-31,14,42.0
SC56,2023-11-01,42,21.0
SC56,2023-11-02,21,13.0
SC56,2023-11-03,13,13.0
SC56,2023-11-04,13,10.0
SC56,2023-11-05,10,10.0
SC56,2023-11-06,10,10.0
SC56,2023-11-07,10,11.0
SC56,2023-11-08,11,10.0
SC56,2023-11-09,10,16.0
SC56,2023-11-10,16,44.0
SC56,2023-11-11,44,23.0
SC56,2023-11-12,23,11.0
SC56,2023-11-13,11,7.0
SC56,2023-11-14,7,8.0
SC56,2023-11-15,8,7.0
SC56,2023-11-16,7,6.0
SC56,2023-11-17,6,7.0
SC56,2023-11-18,7,6.0
SC56,2023-11-19,6,6.0
SC56,2023-11-20,6,6.0
SC56,2023-11-21,6,7.0
SC56,2023-11-22,7,7.0
SC56,2023-11-23,7,7.0
SC56,2023-11-24,7,7.0
SC56,2023-11-25,7,6.0
SC56,2023-11-26,6,6.0
SC56,2023-11-27,6,7.0
SC56,2023-11-28,7,7.0
SC56,2023-11-29,7,9.0
SC56,2023-11-30,9,
SC57,2023-08-01,60,60.0
SC57,2023-08-02,60,58.0
SC57,2023-08-03,58,61.0
SC57,2023-08-04,61,59.0
SC57,2023-08-05,59,58.0
SC57,2023-08-06,58,52.0
SC57,2023-08-07,52,55.0
SC57,2023-08-08,55,61.0
SC57,2023-08-09,61,61.0
SC57,2023-08-10,61,60.0
SC57,2023-08-11,60,60.0
SC57,2023-08-12,60,59.0
SC57,2023-08-13,59,55.0
SC57,2023-08-14,55,57.0
SC57,2023-08-15,57,62.0
SC57,2023-08-16,62,64.0
SC57,2023-08-17,64,65.0
SC57,2023-08-18,65,63.0
SC57,2023-08-19,63,61.0
SC57,2023-08-20,61,62.0
SC57,2023-08-21,62,64.0
SC57,2023-08-22,64,65.0
SC57,2023-08-23,65,66.0
SC57,2023-08-24,66,66.0
SC57,2023-08-25,66,66.0
SC57,2023-08-26,66,63.0
SC57,2023-08-27,63,64.0
SC57,2023-08-28,64,67.0
SC57,2023-08-29,67,68.0
SC57,2023-08-30,68,73.0
SC57,2023-08-31,73,75.0
SC57,2023-09-01,75,80.0
SC57,2023-09-02,80,73.0
SC57,2023-09-03,73,69.0
SC57,2023-09-04,69,71.0
SC57,2023-09-05,71,74.0
SC57,2023-09-06,74,79.0
SC57,2023-09-07,79,77.0
SC57,2023-09-08,77,75.0
SC57,2023-09-09,75,70.0
SC57,2023-09-10,70,67.0
SC57,2023-09-11,67,68.0
SC57,2023-09-12,68,73.0
SC57,2023-09-13,73,75.0
SC57,2023-09-14,75,72.0
SC57,2023-09-15,72,75.0
SC57,2023-09-16,75,73.0
SC57,2023-09-17,73,69.0
SC57,2023-09-18,69,74.0
SC57,2023-09-19,74,75.0
SC57,2023-09-20,75,79.0
SC57,2023-09-21,79,80.0
SC57,2023-09-22,80,84.0
SC57,2023-09-23,84,78.0
SC57,2023-09-24,78,79.0
SC57,2023-09-25,79,80.0
SC57,2023-09-26,80,87.0
SC57,2023-09-27,87,76.0
SC57,2023-09-28,76,77.0
SC57,2023-09-29,77,66.0
SC57,2023-09-30,66,62.0
SC57,2023-10-01,62,52.0
SC57,2023-10-02,52,51.0
SC57,2023-10-03,51,54.0
SC57,2023-10-04,54,56.0
SC57,2023-10-05,56,62.0
SC57,2023-10-06,62,65.0
SC57,2023-10-07,65,69.0
SC57,2023-10-08,69,70.0
SC57,2023-10-09,70,68.0
SC57,2023-10-10,68,71.0
SC57,2023-10-11,71,71.0
SC57,2023-10-12,71,72.0
SC57,2023-10-13,72,65.0
SC57,2023-10-14,65,52.0
SC57,2023-10-15,52,48.0
SC57,2023-10-16,48,52.0
SC57,2023-10-17,52,54.0
SC57,2023-10-18,54,61.0
SC57,2023-10-19,61,63.0
SC57,2023-10-20,63,61.0
SC57,2023-10-21,61,61.0
SC57,2023-10-22,61,61.0
SC57,2023-10-23,61,73.0
SC57,2023-10-24,73,53.0
SC57,2023-10-25,53,46.0
SC57,2023-10-26,46,52.0
SC57,2023-10-27,52,53.0
SC57,2023-10-28,53,49.0
SC57,2023-10-29,49,44.0
SC57,2023-10-30,44,53.0
SC57,2023-10-31,53,99.0
SC57,2023-11-01,99,85.0
SC57,2023-11-02,85,66.0
SC57,2023-11-03,66,57.0
SC57,2023-11-04,57,55.0
SC57,2023-11-05,55,51.0
SC57,2023-11-06,51,52.0
SC57,2023-11-07,52,54.0
SC57,2023-11-08,54,55.0
SC57,2023-11-09,55,54.0
SC57,2023-11-10,54,104.0
SC57,2023-11-11,104,97.0
SC57,2023-11-12,97,68.0
SC57,2023-11-13,68,54.0
SC57,2023-11-14,54,51.0
SC57,2023-11-15,51,48.0
SC57,2023-11-16,48,48.0
SC57,2023-11-17,48,46.0
SC57,2023-11-18,46,41.0
SC57,2023-11-19,41,41.0
SC57,2023-11-20,41,39.0
SC57,2023-11-21,39,44.0
SC57,2023-11-22,44,44.0
SC57,2023-11-23,44,39.0
SC57,2023-11-24,39,41.0
SC57,2023-11-25,41,40.0
SC57,2023-11-26,40,40.0
SC57,2023-11-27,40,40.0
SC57,2023-11-28,40,42.0
SC57,2023-11-29,42,43.0
SC57,2023-11-30,43,
SC58,2023-08-01,6,4.0
SC58,2023-08-02,4,4.0
SC58,2023-08-03,4,4.0
SC58,2023-08-04,4,3.0
SC58,2023-08-05,3,2.0
SC58,2023-08-06,2,3.0
SC58,2023-08-07,3,3.0
SC58,2023-08-08,3,3.0
SC58,2023-08-09,3,3.0
SC58,2023-08-10,3,3.0
SC58,2023-08-11,3,2.0
SC58,2023-08-12,2,3.0
SC58,2023-08-13,3,3.0
SC58,2023-08-14,3,4.0
SC58,2023-08-15,4,3.0
SC58,2023-08-16,3,3.0
SC58,2023-08-17,3,3.0
SC58,2023-08-18,3,3.0
SC58,2023-08-19,3,2.0
SC58,2023-08-20,2,3.0
SC58,2023-08-21,3,4.0
SC58,2023-08-22,4,3.0
SC58,2023-08-23,3,3.0
SC58,2023-08-24,3,3.0
SC58,2023-08-25,3,3.0
SC58,2023-08-26,3,3.0
SC58,2023-08-27,3,4.0
SC58,2023-08-28,4,4.0
SC58,2023-08-29,4,3.0
SC58,2023-08-30,3,3.0
SC58,2023-08-31,3,4.0
SC58,2023-09-01,4,3.0
SC58,2023-09-02,3,3.0
SC58,2023-09-03,3,4.0
SC58,2023-09-04,4,4.0
SC58,2023-09-05,4,4.0
SC58,2023-09-06,4,4.0
SC58,2023-09-07,4,4.0
SC58,2023-09-08,4,3.0
SC58,2023-09-09,3,3.0
SC58,2023-09-10,3,5.0
SC58,2023-09-11,5,6.0
SC58,2023-09-12,6,5.0
SC58,2023-09-13,5,5.0
SC58,2023-09-14,5,5.0
SC58,2023-09-15,5,5.0
SC58,2023-09-16,5,4.0
SC58,2023-09-17,4,6.0
SC58,2023-09-18,6,6.0
SC58,2023-09-19,6,6.0
SC58,2023-09-20,6,6.0
SC58,2023-09-21,6,6.0
SC58,2023-09-22,6,4.0
SC58,2023-09-23,4,3.0
SC58,2023-09-24,3,6.0
SC58,2023-09-25,6,5.0
SC58,2023-09-26,5,5.0
SC58,2023-09-27,5,5.0
SC58,2023-09-28,5,3.0
SC58,2023-09-29,3,3.0
SC58,2023-09-30,3,4.0
SC58,2023-10-01,4,4.0
SC58,2023-10-02,4,3.0
SC58,2023-10-03,3,3.0
SC58,2023-10-04,3,3.0
SC58,2023-10-05,3,3.0
SC58,2023-10-06,3,4.0
SC58,2023-10-07,4,4.0
SC58,2023-10-08,4,4.0
SC58,2023-10-09,4,3.0
SC58,2023-10-10,3,4.0
SC58,2023-10-11,4,4.0
SC58,2023-10-12,4,3.0
SC58,2023-10-13,3,3.0
SC58,2023-10-14,3,2.0
SC58,2023-10-15,2,3.0
SC58,2023-10-16,3,4.0
SC58,2023-10-17,4,3.0
SC58,2023-10-18,3,3.0
SC58,2023-10-19,3,5.0
SC58,2023-10-20,5,3.0
SC58,2023-10-21,3,3.0
SC58,2023-10-22,3,3.0
SC58,2023-10-23,3,6.0
SC58,2023-10-24,6,3.0
SC58,2023-10-25,3,4.0
SC58,2023-10-26,4,5.0
SC58,2023-10-27,5,3.0
SC58,2023-10-28,3,3.0
SC58,2023-10-29,3,4.0
SC58,2023-10-30,4,4.0
SC58,2023-10-31,4,7.0
SC58,2023-11-01,7,6.0
SC58,2023-11-02,6,4.0
SC58,2023-11-03,4,4.0
SC58,2023-11-04,4,3.0
SC58,2023-11-05,3,4.0
SC58,2023-11-06,4,4.0
SC58,2023-11-07,4,4.0
SC58,2023-11-08,4,5.0
SC58,2023-11-09,5,5.0
SC58,2023-11-10,5,6.0
SC58,2023-11-11,6,4.0
SC58,2023-11-12,4,4.0
SC58,2023-11-13,4,4.0
SC58,2023-11-14,4,3.0
SC58,2023-11-15,3,3.0
SC58,2023-11-16,3,3.0
SC58,2023-11-17,3,2.0
SC58,2023-11-18,2,4.0
SC58,2023-11-19,4,4.0
SC58,2023-11-20,4,4.0
SC58,2023-11-21,4,4.0
SC58,2023-11-22,4,4.0
SC58,2023-11-23,4,3.0
SC58,2023-11-24,3,3.0
SC58,2023-11-25,3,3.0
SC58,2023-11-26,3,4.0
SC58,2023-11-27,4,4.0
SC58,2023-11-28,4,3.0
SC58,2023-11-29,3,4.0
SC58,2023-11-30,4,
SC60,2023-08-01,237,238.0
SC60,2023-08-02,238,235.0
SC60,2023-08-03,235,223.0
SC60,2023-08-04,223,227.0
SC60,2023-08-05,227,222.0
SC60,2023-08-06,222,220.0
SC60,2023-08-07,220,231.0
SC60,2023-08-08,231,240.0
SC60,2023-08-09,240,247.0
SC60,2023-08-10,247,256.0
SC60,2023-08-11,256,281.0
SC60,2023-08-12,281,251.0
SC60,2023-08-13,251,223.0
SC60,2023-08-14,223,243.0
SC60,2023-08-15,243,249.0
SC60,2023-08-16,249,268.0
SC60,2023-08-17,268,263.0
SC60,2023-08-18,263,263.0
SC60,2023-08-19,263,256.0
SC60,2023-08-20,256,252.0
SC60,2023-08-21,252,255.0
SC60,2023-08-22,255,272.0
SC60,2023-08-23,272,251.0
SC60,2023-08-24,251,270.0
SC60,2023-08-25,270,260.0
SC60,2023-08-26,260,250.0
SC60,2023-08-27,250,249.0
SC60,2023-08-28,249,256.0
SC60,2023-08-29,256,268.0
SC60,2023-08-30,268,257.0
SC60,2023-08-31,257,273.0
SC60,2023-09-01,273,263.0
SC60,2023-09-02,263,261.0
SC60,2023-09-03,261,258.0
SC60,2023-09-04,258,270.0
SC60,2023-09-05,270,265.0
SC60,2023-09-06,265,265.0
SC60,2023-09-07,265,267.0
SC60,2023-09-08,267,270.0
SC60,2023-09-09,270,250.0
SC60,2023-09-10,250,251.0
SC60,2023-09-11,251,249.0
SC60,2023-09-12,249,251.0
SC60,2023-09-13,251,259.0
SC60,2023-09-14,259,252.0
SC60,2023-09-15,252,250.0
SC60,2023-09-16,250,252.0
SC60,2023-09-17,252,261.0
SC60,2023-09-18,261,254.0
SC60,2023-09-19,254,268.0
SC60,2023-09-20,268,269.0
SC60,2023-09-21,269,273.0
SC60,2023-09-22,273,277.0
SC60,2023-09-23,277,274.0
SC60,2023-09-24,274,285.0
SC60,2023-09-25,285,283.0
SC60,2023-09-26,283,294.0
SC60,2023-09-27,294,268.0
SC60,2023-09-28,268,244.0
SC60,2023-09-29,244,256.0
SC60,2023-09-30,256,232.0
SC60,2023-10-01,232,216.0
SC60,2023-10-02,216,204.0
SC60,2023-10-03,204,209.0
SC60,2023-10-04,209,232.0
SC60,2023-10-05,232,245.0
SC60,2023-10-06,245,259.0
SC60,2023-10-07,259,267.0
SC60,2023-10-08,267,259.0
SC60,2023-10-09,259,271.0
SC60,2023-10-10,271,273.0
SC60,2023-10-11,273,275.0
SC60,2023-10-12,275,276.0
SC60,2023-10-13,276,278.0
SC60,2023-10-14,278,256.0
SC60,2023-10-15,256,263.0
SC60,2023-10-16,263,271.0
SC60,2023-10-17,271,274.0
SC60,2023-10-18,274,260.0
SC60,2023-10-19,260,264.0
SC60,2023-10-20,264,264.0
SC60,2023-10-21,264,262.0
SC60,2023-10-22,262,275.0
SC60,2023-10-23,275,320.0
SC60,2023-10-24,320,329.0
SC60,2023-10-25,329,329.0
SC60,2023-10-26,329,317.0
SC60,2023-10-27,317,307.0
SC60,2023-10-28,307,307.0
SC60,2023-10-29,307,318.0
SC60,2023-10-30,318,319.0
SC60,2023-10-31,319,448.0
SC60,2023-11-01,448,444.0
SC60,2023-11-02,444,368.0
SC60,2023-11-03,368,348.0
SC60,2023-11-04,348,323.0
SC60,2023-11-05,323,323.0
SC60,2023-11-06,323,329.0
SC60,2023-11-07,329,321.0
SC60,2023-11-08,321,336.0
SC60,2023-11-09,336,351.0
SC60,2023-11-10,351,500.0
SC60,2023-11-11,500,536.0
SC60,2023-11-12,536,487.0
SC60,2023-11-13,487,385.0
SC60,2023-11-14,385,397.0
SC60,2023-11-15,397,365.0
SC60,2023-11-16,365,352.0
SC60,2023-11-17,352,335.0
SC60,2023-11-18,335,347.0
SC60,2023-11-19,347,325.0
SC60,2023-11-20,325,341.0
SC60,2023-11-21,341,335.0
SC60,2023-11-22,335,322.0
SC60,2023-11-23,322,324.0
SC60,2023-11-24,324,310.0
SC60,2023-11-25,310,295.0
SC60,2023-11-26,295,301.0
SC60,2023-11-27,301,303.0
SC60,2023-11-28,303,306.0
SC60,2023-11-29,306,307.0
SC60,2023-11-30,307,
SC61,2023-08-01,3,3.0
SC61,2023-08-02,3,3.0
SC61,2023-08-03,3,3.0
SC61,2023-08-04,3,3.0
SC61,2023-08-05,3,3.0
SC61,2023-08-06,3,4.0
SC61,2023-08-07,4,3.0
SC61,2023-08-08,3,5.0
SC61,2023-08-09,5,4.0
SC61,2023-08-10,4,4.0
SC61,2023-08-11,4,3.0
SC61,2023-08-12,3,3.0
SC61,2023-08-13,3,3.0
SC61,2023-08-14,3,3.0
SC61,2023-08-15,3,4.0
SC61,2023-08-16,4,4.0
SC61,2023-08-17,4,4.0
SC61,2023-08-18,4,4.0
SC61,2023-08-19,4,4.0
SC61,2023-08-20,4,4.0
SC61,2023-08-21,4,4.0
SC61,2023-08-22,4,4.0
SC61,2023-08-23,4,3.0
SC61,2023-08-24,3,4.0
SC61,2023-08-25,4,4.0
SC61,2023-08-26,4,4.0
SC61,2023-08-27,4,4.0
SC61,2023-08-28,4,3.0
SC61,2023-08-29,3,3.0
SC61,2023-08-30,3,4.0
SC61,2023-08-31,4,4.0
SC61,2023-09-01,4,4.0
SC61,2023-09-02,4,4.0
SC61,2023-09-03,4,4.0
SC61,2023-09-04,4,5.0
SC61,2023-09-05,5,5.0
SC61,2023-09-06,5,5.0
SC61,2023-09-07,5,4.0
SC61,2023-09-08,4,4.0
SC61,2023-09-09,4,4.0
SC61,2023-09-10,4,4.0
SC61,2023-09-11,4,3.0
SC61,2023-09-12,3,3.0
SC61,2023-09-13,3,4.0
SC61,2023-09-14,4,3.0
SC61,2023-09-15,3,3.0
SC61,2023-09-16,3,3.0
SC61,2023-09-17,3,3.0
SC61,2023-09-18,3,4.0
SC61,2023-09-19,4,3.0
SC61,2023-09-20,3,3.0
SC61,2023-09-21,3,3.0
SC61,2023-09-22,3,3.0
SC61,2023-09-23,3,3.0
SC61,2023-09-24,3,3.0
SC61,2023-09-25,3,3.0
SC61,2023-09-26,3,4.0
SC61,2023-09-27,4,4.0
SC61,2023-09-28,4,4.0
SC61,2023-09-29,4,3.0
SC61,2023-09-30,3,4.0
SC61,2023-10-01,4,4.0
SC61,2023-10-02,4,4.0
SC61,2023-10-03,4,4.0
SC61,2023-10-04,4,5.0
SC61,2023-10-05,5,5.0
SC61,2023-10-06,5,5.0
SC61,2023-10-07,5,4.0
SC61,2023-10-08,4,4.0
SC61,2023-10-09,4,4.0
SC61,2023-10-10,4,4.0
SC61,2023-10-11,4,4.0
SC61,2023-10-12,4,3.0
SC61,2023-10-13,3,3.0
SC61,2023-10-14,3,4.0
SC61,2023-10-15,4,4.0
SC61,2023-10-16,4,4.0
SC61,2023-10-17,4,3.0
SC61,2023-10-18,3,4.0
SC61,2023-10-19,4,3.0
SC61,2023-10-20,3,3.0
SC61,2023-10-21,3,3.0
SC61,2023-10-22,3,3.0
SC61,2023-10-23,3,4.0
SC61,2023-10-24,4,4.0
SC61,2023-10-25,4,4.0
SC61,2023-10-26,4,3.0
SC61,2023-10-27,3,3.0
SC61,2023-10-28,3,3.0
SC61,2023-10-29,3,6.0
SC61,2023-10-30,6,11.0
SC61,2023-10-31,11,15.0
SC61,2023-11-01,15,7.0
SC61,2023-11-02,7,7.0
SC61,2023-11-03,7,6.0
SC61,2023-11-04,6,6.0
SC61,2023-11-05,6,6.0
SC61,2023-11-06,6,6.0
SC61,2023-11-07,6,6.0
SC61,2023-11-08,6,7.0
SC61,2023-11-09,7,9.0
SC61,2023-11-10,9,16.0
SC61,2023-11-11,16,14.0
SC61,2023-11-12,14,6.0
SC61,2023-11-13,6,4.0
SC61,2023-11-14,4,3.0
SC61,2023-11-15,3,3.0
SC61,2023-11-16,3,3.0
SC61,2023-11-17,3,3.0
SC61,2023-11-18,3,3.0
SC61,2023-11-19,3,3.0
SC61,2023-11-20,3,3.0
SC61,2023-11-21,3,3.0
SC61,2023-11-22,3,3.0
SC61,2023-11-23,3,3.0
SC61,2023-11-24,3,2.0
SC61,2023-11-25,2,3.0
SC61,2023-11-26,3,3.0
SC61,2023-11-27,3,3.0
SC61,2023-11-28,3,3.0
SC61,2023-11-29,3,3.0
SC61,2023-11-30,3,
SC63,2023-08-01,8,8.0
SC63,2023-08-02,8,8.0
SC63,2023-08-03,8,8.0
SC63,2023-08-04,8,8.0
SC63,2023-08-05,8,8.0
SC63,2023-08-06,8,9.0
SC63,2023-08-07,9,9.0
SC63,2023-08-08,9,10.0
SC63,2023-08-09,10,9.0
SC63,2023-08-10,9,8.0
SC63,2023-08-11,8,7.0
SC63,2023-08-12,7,7.0
SC63,2023-08-13,7,9.0
SC63,2023-08-14,9,10.0
SC63,2023-08-15,10,12.0
SC63,2023-08-16,12,10.0
SC63,2023-08-17,10,10.0
SC63,2023-08-18,10,10.0
SC63,2023-08-19,10,11.0
SC63,2023-08-20,11,11.0
SC63,2023-08-21,11,13.0
SC63,2023-08-22,13,11.0
SC63,2023-08-23,11,15.0
SC63,2023-08-24,15,14.0
SC63,2023-08-25,14,16.0
SC63,2023-08-26,16,12.0
SC63,2023-08-27,12,11.0
SC63,2023-08-28,11,11.0
SC63,2023-08-29,11,12.0
SC63,2023-08-30,12,14.0
SC63,2023-08-31,14,11.0
SC63,2023-09-01,11,10.0
SC63,2023-09-02,10,11.0
SC63,2023-09-03,11,10.0
SC63,2023-09-04,10,10.0
SC63,2023-09-05,10,9.0
SC63,2023-09-06,9,10.0
SC63,2023-09-07,10,12.0
SC63,2023-09-08,12,11.0
SC63,2023-09-09,11,11.0
SC63,2023-09-10,11,11.0
SC63,2023-09-11,11,11.0
SC63,2023-09-12,11,11.0
SC63,2023-09-13,11,11.0
SC63,2023-09-14,11,10.0
SC63,2023-09-15,10,10.0
SC63,2023-09-16,10,10.0
SC63,2023-09-17,10,11.0
SC63,2023-09-18,11,11.0
SC63,2023-09-19,11,10.0
SC63,2023-09-20,10,11.0
SC63,2023-09-21,11,10.0
SC63,2023-09-22,10,9.0
SC63,2023-09-23,9,9.0
SC63,2023-09-24,9,10.0
SC63,2023-09-25,10,9.0
SC63,2023-09-26,9,8.0
SC63,2023-09-27,8,7.0
SC63,2023-09-28,7,7.0
SC63,2023-09-29,7,7.0
SC63,2023-09-30,7,8.0
SC63,2023-10-01,8,8.0
SC63,2023-10-02,8,7.0
SC63,2023-10-03,7,8.0
SC63,2023-10-04,8,9.0
SC63,2023-10-05,9,10.0
SC63,2023-10-06,10,11.0
SC63,2023-10-07,11,10.0
SC63,2023-10-08,10,10.0
SC63,2023-10-09,10,10.0
SC63,2023-10-10,10,10.0
SC63,2023-10-11,10,10.0
SC63,2023-10-12,10,11.0
SC63,2023-10-13,11,9.0
SC63,2023-10-14,9,8.0
SC63,2023-10-15,8,11.0
SC63,2023-10-16,11,11.0
SC63,2023-10-17,11,10.0
SC63,2023-10-18,10,10.0
SC63,2023-10-19,10,10.0
SC63,2023-10-20,10,10.0
SC63,2023-10-21,10,10.0
SC63,2023-10-22,10,11.0
SC63,2023-10-23,11,37.0
SC63,2023-10-24,37,31.0
SC63,2023-10-25,31,21.0
SC63,2023-10-26,21,20.0
SC63,2023-10-27,20,19.0
SC63,2023-10-28,19,19.0
SC63,2023-10-29,19,19.0
SC63,2023-10-30,19,25.0
SC63,2023-10-31,25,59.0
SC63,2023-11-01,59,34.0
SC63,2023-11-02,34,22.0
SC63,2023-11-03,22,22.0
SC63,2023-11-04,22,23.0
SC63,2023-11-05,23,19.0
SC63,2023-11-06,19,18.0
SC63,2023-11-07,18,21.0
SC63,2023-11-08,21,20.0
SC63,2023-11-09,20,26.0
SC63,2023-11-10,26,66.0
SC63,2023-11-11,66,41.0
SC63,2023-11-12,41,13.0
SC63,2023-11-13,13,10.0
SC63,2023-11-14,10,8.0
SC63,2023-11-15,8,9.0
SC63,2023-11-16,9,10.0
SC63,2023-11-17,10,8.0
SC63,2023-11-18,8,9.0
SC63,2023-11-19,9,10.0
SC63,2023-11-20,10,9.0
SC63,2023-11-21,9,9.0
SC63,2023-11-22,9,10.0
SC63,2023-11-23,10,11.0
SC63,2023-11-24,11,8.0
SC63,2023-11-25,8,8.0
SC63,2023-11-26,8,9.0
SC63,2023-11-27,9,10.0
SC63,2023-11-28,10,12.0
SC63,2023-11-29,12,16.0
SC63,2023-11-30,16,
SC66,2023-08-01,4,4.0
